"['SALA 207  Prédio do CCT - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 40 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', '', 'Cálculo Diferencial e Integral III Prof.', '', 'Cálculo Diferencial e Integral III Prof.', '', '']","['09:00 - 10:00', '', '', '', '', '', '']","['10:00 - 11:00', 'Pesquisa Operacional II Prof. Arica', '', '', '', 'Pesquisa Operacional II Prof. Arica', '']","['11:00 - 12:00', '', '', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', 'Métodos Matemácos Prof.', 'Arquitetura de Computadores Prof.', 'Métodos Matemácos Prof.', 'Arquitetura de Computadores Prof.', '', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', '', 'Metodologia Cienfica para Eng. De Produção Prof. Molina', '', 'Metodologia Cienfica para Eng. De Produção Prof. Molina', '', '']","['17:00 - 18:00', '', '', '', '', '', '']","['18:00 - 19:00', 'Física Quânca Prof. Marcelo', 'Cálculo Diferencial e Integral III-LM Prof.', 'Física Quânca Prof. Marcelo', 'Cálculo Diferencial e Integral III-LM Prof.', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 208  Prédio do CCT - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 35 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', '', 'Termodinâmica dos Materiais Prof. Raul', '', 'Termodinâmica dos Materiais Prof. Raul', 'Mineralogia das Argilas Prof. Gustavo', '']","['09:00 - 10:00', '', '', '', '', '', '']","['10:00 - 11:00', 'Int. à Economia Prof. Alcimar', 'Museus e espaços de ciência Profa. Simonne', 'Int. à Economia Prof. Alcimar', 'Dosagem de materiais cimencios Prof. Guilherme', 'Comp. e sociedade Prof.', '']","['11:00 - 12:00', '', '', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', 'Tóp. Esp. Estr.', '', '']","['14:00 - 15:00', 'Física II Prof.', '', 'Física II Prof.', 'Modelagem Estrutural Prof. Niander', '', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', '', 'Metrologia Química Profs. Cibele, Jefferson', '', '', '', '']","['17:00 - 18:00', '', '', '', '', '', '']","['18:00 - 19:00', 'Trigonometria e... Prof. Nelson', 'Int. à Lógica Matemáca Prof. Paulo Dias', 'Trigonometria e... Prof. Nelson', 'Int. à Lógica Matemáca Prof. Paulo Dias', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 205  E1 - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 35 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', '', '', '', '', '', '']","['09:00 - 10:00', 'Prop. Físicas e químicas de materiais cimencios Prof. Guilherme', 'Cálculo Numérico aplicado à Eng. Prof. Gines', 'Matemáca aplicada à Engenharia Profa. Vania', '', 'Processamento de Placas Cerâmicas para pisos e revesmentos Prof. José Nilson', '']","['10:00 - 11:00', '', '', '', '', '', '']","['11:00 - 12:00', '', '', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', 'Estrutura e', '']","['14:00 - 15:00', '', '', '', '', 'propriedades de polímeros', '']","['15:00 - 16:00', 'Análise Estrutural Avançada Prof. Sérgio Luis', 'Mecânica das Rochas Prof. Aldo', 'Organização do Trabalho Prof. Frederico', '', 'Prof. Ruben', '']","['16:00 - 17:00', 'Ciência e tecnologis', '', '', '', '', '']","['17:00 - 18:00', '', '', 'dos materiais Profs. Alessandra,', '', '', '']","['18:00 - 19:00', '', '', '', 'Djalma e Elaine', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 206  E1 - Bancada - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 30 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', '', '', '', '', '', '']","['09:00 - 10:00', '', '', '', '', '', '']","['10:00 - 11:00', '', '', 'Estruturas de Dados I Prof.', 'Paradigmas de Ling. de Programação Prof.', '', '']","['11:00 - 12:00', '', '', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', '', '', '', 'Eng. De Soware Prof.', '', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', '', '', '', '', '', '']","['17:00 - 18:00', '', '', '', '', '', '']","['18:00 - 19:00', '', '', '', '', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 217 E1 - Sala de Desenho - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 30 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', '', '', '', '', '', '']","['09:00 - 10:00', '', '', '', '', '', '']","['10:00 - 11:00', '', '', '', '', '', '']","['11:00 - 12:00', '', '', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', '', '', '', '', '', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', '', '', '', '', '', '']","['17:00 - 18:00', '', '', '', '', '', '']","['18:00 - 19:00', '', '', '', '', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 211  E1 - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 35 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', 'Fundações e Contenções Prof. Paulo Maia', '', '', '', '', '']","['09:00 - 10:00', '', 'Contenções', 'Energia, ambiente', 'Ensaios não destruvos em', '', '']","['10:00 - 11:00', 'Matérias Jurídicas: Resp. Civil Prof. Dylmar', 'Fadiga Prof. E. Atem', '', 'e sociedade: desafios...', 'concreto Prof. Rancés', '']","['11:00 - 12:00', '', 'Prof. Marcelo Sthel', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', '', 'Concreto Armado II Prof. Sergio Garcia', 'Método Cienfico e Éca na pesquisa Prof. Juraci', 'Concreto Armado II', 'Organização das Indústrias', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', 'Química Analíca Profa. Cibele', 'Fundição Prof. Terrones', 'Materiais compósitos reforçados... Prof. Felipe', '', '', '']","['17:00 - 18:00', '', '', '', '', '', '']","['18:00 - 19:00', '', '', '', '', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 219  E1 - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 35 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', 'Mecânica dos Solos I Prof. Tibana', 'Química Orgânica Avançada Prof. Edmilson', 'Mecânica dos Solos I Prof. Tibana', '', '', '']","['09:00 - 10:00', '', 'Tópicos Especiais em', '', '', '', '']","['10:00 - 11:00', '', 'Química', 'Hidráulica Prof. Gustavo', 'Tratamentos', '', '']","['11:00 - 12:00', '', 'Mecânica dos solos não ... Prof. Rodrigo', 'Prof. Edmilson', '', 'Prof. Noam', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', '', '', 'Arquitetura e Urbanismo Prof.', 'Geotecnia das Fundações Profs. P. Maia, J. Pessin', '', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', 'Hidráulica Prof. Gustavo', 'Patologia Prof. Dylmar', '', 'Materiais para altas temperaturas', '', '']","['17:00 - 18:00', '', '', '', '', '', '']","['18:00 - 19:00', '', 'Prof. Terrones', '', '', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 220  E1 - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 35 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', 'Mecânica dos solos avnaçada Prof. Saboya', 'Métodos de escrita e divulgação... Prof. Carlos', '', 'Empuxo de terra e Estabilidade Taludes Prof. P. Maia, Tibana', '', '']","['09:00 - 10:00', '', '', '', '', '', '']","['10:00 - 11:00', 'Estruturas de aço e madeiras Prof. Gines', 'Hidrologia e Recursos Hídricos Prof. Afonso', '', 'Hidrologia e', 'Estruturas de', '']","['11:00 - 12:00', 'Estruturas de', 'Prof. Afonso', 'Prof. Gines', '', '', '']","['12:00 - 13:00', '', '', 'Prof. Niander', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', 'Ulização de materiais superduros na Ciência e na Indústria Prof. Marcello', 'Topografia Prof.', 'Empreendedorismo Prof.', 'Topografia Prof.', '', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', '', '', '', '', '', '']","['17:00 - 18:00', '', '', '', 'Éca Profissional Profa. Maria Alves', '', '']","['18:00 - 19:00', '', '', '', '', '', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 111  P5 - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 24 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', 'Caracterização de Materiais I Profa. Lioudmila', 'Percolação de Adensamento Prof. Tibana', '', 'Int. processos Ind.', '', '']","['09:00 - 10:00', 'Aproveitamento de', 'Prof. Alexandre', '', '', '', '']","['10:00 - 11:00', 'Caracterização de Materiais I Prof. Felipe', 'Análise mulvariada de dados em C. N. Prof. Murilo', 'resíduos Ind. na ind. da Cerâmica Prof. C. Maurício', 'Top. Esp. Geot. Mecânica dos solos n-saturados Prof. Rodrigo', 'Int. processos Ind. Química. Prof. Alexandre', '']","['11:00 - 12:00', '', '', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', '', 'Admin. de operações e serviços Prof. Policani', 'Caracterização de Materiais I Profa. Lioudmila', 'Admin. de operações e serviços Prof. Policani', 'Higiene e segurança no trabalho Prof. Policani', '']","['15:00 - 16:00', '', '', '', '', '', '']","['16:00 - 17:00', 'Matérias Jurídicas: Contratos Prof. Dylmar', '', '', '', '', '']","['17:00 - 18:00', '', '', '', '', '', '']","['18:00 - 19:00', '', 'Química Analíca II Profa. Cibele', '', 'Química Analíca II Profa. Cibele', 'Estágio Supervisionado III Prof.', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', '', '', '', '', '', '']"
"['SALA 112  P5 - 1o. Semestre 2024', '', '', '', '', '', '']","['Capacidade: 24 alunos', '', '', '', '', '', '']","['Horário', 'SEGUNDA', 'TERÇA', 'QUARTA', 'QUINTA', 'SEXTA', 'SÁBADO']","['07:00 - 08:00', '', '', '', '', '', '']","['08:00 - 09:00', '', '', '', '', '', '']","['09:00 - 10:00', 'Int. à Álgebra Linear profa. Elba', '', '', '', 'Números, Conjuntos', '']","['10:00 - 11:00', 'Cinéca e cálculo Reatores Prof. Alexandre', 'compevidade Prof. Molina', 'Cinéca e cálculo Reatores Prof. Alexandre', 'e Funçoes Elementares Prof. Rigoberto', '', '']","['11:00 - 12:00', '', '', '', '', '', '']","['12:00 - 13:00', '', '', '', '', '', '']","['13:00 - 14:00', '', '', '', '', '', '']","['14:00 - 15:00', 'Fundamentos de Cálculo Prof. Nelson', '', 'Fundamentos de', 'Liderança e Responsabilidade', '', '']","['15:00 - 16:00', 'Omização Estrutural', 'análise d e invesmentos Prof. Rodrigo', 'Social Prof.', 'Matemáca Discreta Prof. Rafael', '', '']","['16:00 - 17:00', '', '', '', '', '', '']","['17:00 - 18:00', 'Seminário Prof. Oscar', '', '', '', '', '']","['18:00 - 19:00', 'Did. Ensino Matemáca Prof. Nilson', 'EDP Prof. Rigoberto', '', 'EDP Prof. Rigoberto', 'Did. Ensino Matemáca Prof. Nilson', '']","['19:00 - 20:00', '', '', '', '', '', '']","['20:00 - 21:00', 'Lab. Mat. II Prof. Nilson', '', '', '', '', '']"
